,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
3243,815,0,0,24,7,171922,1,0,1,178028,0
3244,631,2,1,32,2,146810,2,1,1,180990,0
3245,514,2,1,45,3,109032,1,0,1,155407,1
3246,638,0,0,57,6,0,1,1,0,33676,1
3247,791,1,0,25,7,0,1,1,0,89666,0
3248,516,0,0,35,5,128653,1,1,0,127558,0
3249,734,0,0,37,3,80387,1,0,1,77272,0
3250,611,0,0,58,8,0,2,0,1,107665,1
3251,850,2,0,43,0,108508,3,1,0,184044,1
3252,641,0,0,31,10,155978,1,1,0,91510,0
3253,585,0,1,38,5,0,1,1,1,87363,0
3254,552,2,0,50,4,121175,1,1,0,117505,1
3255,507,0,1,29,4,89349,2,0,0,180626,0
3256,735,1,0,38,7,86131,2,0,0,93478,0
3257,707,0,1,58,3,102346,1,1,1,114672,0
3258,698,2,1,36,7,121263,1,1,1,13387,0
3259,841,0,0,31,2,0,2,1,0,173240,0
3260,688,1,1,33,2,0,1,0,0,27557,1
3261,614,0,0,51,3,0,2,1,1,5552,0
3262,511,2,0,48,6,149726,1,0,0,88307,1
3263,447,0,0,43,2,0,2,1,0,33879,1
3264,738,0,0,35,5,161274,2,1,0,181429,0
3265,422,0,1,33,2,0,2,1,0,102655,0
3266,537,1,0,30,1,103138,1,1,1,96555,0
3267,707,2,1,40,3,109628,1,1,0,189366,0
3268,690,0,0,54,5,0,1,1,0,12847,1
3269,664,2,0,33,7,97286,2,1,0,143433,0
3270,850,0,1,33,7,118004,1,1,0,183983,0
3271,584,1,0,32,9,85534,1,0,0,169137,0
3272,728,0,1,59,4,0,1,1,1,163365,1
3273,560,1,1,43,4,95140,2,1,0,123181,1
3274,629,0,1,31,6,0,1,1,1,16447,1
3275,658,0,0,25,3,0,2,0,1,173948,0
3276,794,2,1,54,1,75900,1,1,1,192154,0
3277,790,0,1,41,2,126619,1,1,0,198224,0
3278,640,0,0,44,7,111833,1,1,0,67202,0
3279,652,1,0,37,7,0,2,1,0,68789,0
3280,583,0,1,57,3,238387,1,0,1,147964,1
3281,775,0,1,32,2,108698,2,1,1,161069,0
3282,584,0,1,39,2,112687,1,1,1,127749,0
3283,635,2,1,48,4,81556,2,1,0,191914,0
3284,814,0,0,48,9,136596,1,1,1,185791,0
3285,735,2,1,43,9,98807,1,0,0,184570,1
3286,678,0,1,31,1,0,2,0,1,130446,0
3287,693,0,0,37,1,0,2,1,1,82867,0
3288,640,0,1,30,6,107499,1,1,1,187632,0
3289,773,1,1,23,8,0,2,1,0,56759,0
3290,736,0,1,30,9,0,2,1,0,34180,0
3291,693,0,1,28,8,0,2,1,1,158545,0
3292,496,0,1,41,1,176024,2,1,0,182337,0
3293,751,0,1,39,3,0,2,1,1,84175,0
3294,528,2,0,39,0,127631,1,0,1,22197,1
3295,754,1,1,19,9,0,1,1,0,189641,0
3296,568,2,1,26,10,109819,2,1,0,154491,0
3297,592,1,1,41,2,138734,1,1,0,90020,0
3298,558,2,0,25,10,111363,2,1,0,197264,0
3299,825,0,0,34,9,0,2,1,1,31933,0
3300,677,2,0,28,0,143988,2,1,0,8755,1
3301,653,0,0,34,5,118838,1,1,1,52820,0
3302,593,1,0,35,4,161637,1,1,1,20008,0
3303,632,0,1,44,3,133793,1,1,1,34607,1
3304,601,2,0,35,8,71553,1,1,0,177384,0
3305,786,0,1,62,8,0,1,1,1,165702,0
3306,654,0,1,40,3,0,2,1,0,167889,0
3307,572,0,1,38,7,0,2,1,1,133122,0
3308,813,0,1,62,10,64667,2,0,1,140454,0
3309,523,0,1,28,2,121164,1,1,1,59938,0
3310,506,1,0,50,3,0,2,1,0,12016,0
3311,513,1,0,72,3,98903,1,1,1,81251,0
3312,664,0,1,31,7,104158,1,1,0,134169,0
3313,684,0,0,54,6,0,2,1,1,94888,0
3314,608,1,1,63,3,139529,2,1,1,175696,1
3315,527,0,1,25,6,0,2,0,1,96758,0
3316,666,0,0,53,5,64646,1,1,0,128019,1
3317,779,0,0,71,3,0,2,1,1,146895,1
3318,629,0,1,40,6,0,2,1,1,139356,0
3319,430,0,0,35,1,118894,1,0,0,2923,0
3320,712,0,0,24,2,0,1,0,1,121232,0
3321,682,0,0,30,9,0,2,1,1,2053,0
3322,634,0,1,41,8,68213,1,1,1,6382,0
3323,487,1,1,31,1,0,2,1,0,158750,0
3324,808,1,0,47,8,139196,1,0,1,74028,0
3325,527,0,1,32,7,0,2,1,1,44099,0
3326,637,2,0,50,4,126345,1,0,1,17323,1
3327,802,1,0,40,5,0,2,1,1,175043,0
3328,529,0,1,38,2,0,1,1,0,146388,1
3329,850,0,1,43,3,0,2,0,0,2465,0
3330,738,0,0,18,4,0,2,1,1,47799,0
3331,817,0,0,34,5,129278,1,0,0,165562,0
3332,735,0,0,31,3,119558,1,0,0,72927,0
3333,619,2,1,41,5,92467,1,1,0,38270,0
3334,671,0,0,27,5,0,2,0,0,120893,0
3335,581,1,1,31,6,0,2,1,0,188377,0
3336,690,1,0,36,10,0,2,1,0,55902,0
3337,579,1,0,56,4,99340,1,0,0,4523,1
3338,688,1,1,24,3,0,2,1,1,102195,0
3339,599,1,1,28,4,126833,2,1,0,60843,1
3340,729,2,0,29,5,109676,1,1,1,25548,0
3341,718,0,1,29,3,0,1,0,1,134462,0
3342,712,2,0,53,6,134729,2,1,1,132702,0
3343,474,0,0,37,3,98431,1,0,0,75698,0
3344,565,2,0,33,8,130368,2,1,0,105642,0
3345,658,0,1,31,7,123974,1,1,0,102153,0
3346,714,0,0,63,4,138082,1,0,1,166677,0
3347,725,0,0,45,1,129855,1,0,0,24218,0
3348,825,0,0,40,6,132308,1,0,0,117122,0
3349,665,2,1,45,5,155447,2,1,0,51871,1
3350,670,1,0,35,2,124268,2,0,1,84321,0
3351,474,2,1,34,9,176311,1,1,0,160213,0
3352,591,0,0,40,2,99886,2,1,1,88695,0
3353,508,0,1,31,7,0,2,1,1,6123,0
3354,695,0,1,36,2,0,2,0,1,167749,0
3355,660,2,0,24,5,85089,1,1,1,71638,0
3356,687,2,0,41,10,134318,2,1,1,198064,0
3357,658,2,0,29,5,75395,2,0,1,54914,0
3358,705,2,1,33,5,116765,1,0,0,190659,1
3359,739,1,0,60,4,0,1,1,1,51637,0
3360,844,0,0,38,7,111501,1,1,1,119333,0
3361,602,2,1,48,7,76595,2,0,0,127095,0
3362,759,0,1,33,9,160541,2,0,0,93541,0
3363,747,2,0,38,2,129728,1,1,0,89289,0
3364,673,0,0,47,1,0,2,0,0,108762,0
3365,671,1,1,34,5,130929,4,1,1,28238,1
3366,640,2,1,74,2,116800,1,1,1,34130,0
3367,581,2,0,40,0,101016,1,0,1,7926,1
3368,630,0,0,67,5,0,2,1,1,27330,0
3369,703,0,1,33,8,190566,1,1,1,79997,0
3370,698,1,1,47,6,0,1,1,0,50213,1
3371,742,2,1,43,6,97067,1,0,1,60920,1
3372,652,0,1,37,4,92208,1,0,1,197699,1
3373,644,0,0,37,2,186347,2,1,0,92809,0
3374,735,1,0,55,2,103176,1,0,1,163516,0
3375,777,0,1,58,4,0,1,1,1,62449,1
3376,644,2,1,40,4,77270,2,1,1,115800,1
3377,665,2,1,37,3,111911,1,1,1,110359,1
3378,529,2,0,72,5,94216,1,1,1,78695,0
3379,803,1,1,45,7,0,2,1,1,128378,0
3380,604,1,1,26,3,0,2,1,0,155248,0
3381,738,0,0,49,6,106770,1,1,0,123499,0
3382,655,2,1,72,5,138089,2,1,1,99920,0
3383,698,2,0,39,9,133191,2,0,1,53289,0
3384,775,0,1,66,9,0,2,1,1,67622,0
3385,735,0,0,41,7,74135,1,1,1,11783,1
3386,766,1,0,41,6,99208,2,1,0,62402,0
3387,537,2,0,84,8,92242,1,1,1,186235,0
3388,599,2,0,25,7,108380,1,1,1,79005,0
3389,420,1,1,55,4,91893,1,1,0,144870,1
3390,674,0,1,32,7,85757,1,1,1,95481,0
3391,570,0,1,46,3,0,2,0,0,820,0
3392,623,2,0,33,8,96759,1,1,1,174777,0
3393,710,0,0,30,6,0,2,1,1,8991,0
3394,466,0,0,29,6,0,2,1,1,2797,0
3395,759,0,1,22,5,0,1,1,0,22303,0
3396,581,0,0,71,4,0,2,1,1,197562,0
3397,820,0,0,33,2,132150,2,1,0,23067,0
3398,759,0,0,41,9,0,2,0,1,190294,0
3399,628,0,1,31,6,175443,1,1,0,113167,1
3400,676,0,0,31,3,78990,1,1,1,124777,0
3401,591,0,1,33,4,113743,1,1,0,124625,0
3402,690,0,1,26,5,157624,1,1,1,49599,0
3403,624,0,1,62,7,125163,2,1,1,151411,0
3404,573,0,1,23,2,0,1,1,0,122964,0
3405,694,0,0,60,9,0,1,1,1,57088,0
3406,632,1,1,29,7,80922,1,1,0,7820,0
3407,632,0,0,40,3,193354,2,1,0,149188,0
3408,832,2,1,40,9,107648,2,1,1,134638,0
3409,598,2,1,46,7,131769,1,0,0,184980,1
3410,430,2,0,36,1,138992,2,0,0,122373,0
3411,711,0,1,37,8,113899,1,0,0,80215,0
3412,582,2,0,26,6,114450,1,1,1,14081,0
3413,605,0,0,39,3,0,2,1,0,199390,0
3414,657,0,1,37,2,0,2,1,1,7667,0
3415,578,1,0,40,6,63609,1,0,0,74965,1
3416,532,0,0,38,9,0,2,0,0,30583,0
3417,612,0,1,42,10,75497,1,0,0,149682,0
3418,792,0,1,42,2,0,2,1,0,92664,0
3419,674,0,1,26,10,0,2,1,1,138423,0
3420,680,0,0,31,1,0,2,1,1,3148,0
3421,593,0,1,39,0,117704,1,1,0,197933,0
3422,679,2,0,35,1,130463,2,1,1,37341,0
3423,493,1,0,32,8,46161,1,1,1,79577,0
3424,688,1,0,42,5,0,2,0,0,197602,0
3425,769,2,0,43,4,110182,2,1,1,87537,0
3426,581,1,0,49,10,0,2,0,0,41623,0
3427,465,0,0,41,9,117221,1,1,0,168280,0
3428,641,0,1,35,4,0,2,0,0,125986,0
3429,731,2,1,43,9,79120,1,0,0,548,1
3430,625,0,0,37,1,177069,2,1,1,96088,0
3431,468,0,0,36,3,61636,1,0,0,107787,0
3432,790,0,0,26,5,0,1,1,0,20510,0
3433,587,2,1,37,6,104414,1,1,0,192026,0
3434,692,0,0,66,4,159732,1,1,1,118188,0
3435,676,2,1,34,4,89437,1,1,1,189540,0
3436,571,0,0,41,8,0,1,1,1,63736,0
3437,700,0,1,32,3,0,1,0,0,95740,0
3438,445,0,1,30,3,0,2,1,1,127939,0
3439,746,0,0,36,7,142400,1,1,1,193438,0
3440,722,0,1,47,2,88011,1,1,1,90655,1
3441,596,0,0,36,2,0,2,1,1,12067,0
3442,850,2,1,30,8,154870,1,1,1,54191,0
3443,597,1,1,46,4,0,2,1,0,58667,1
3444,436,1,0,43,5,0,2,1,1,35687,0
3445,660,2,0,28,1,118402,2,1,0,14288,0
3446,649,0,0,37,9,87374,2,1,1,247,0
3447,646,2,0,32,8,105397,1,1,0,78111,1
3448,560,1,1,31,5,125341,1,1,0,79547,0
3449,710,2,0,49,10,129164,1,1,1,193266,0
3450,513,0,0,40,3,141004,1,1,0,105028,0
3451,607,0,1,21,0,0,2,1,0,116106,0
3452,757,0,0,57,3,89079,1,1,1,53179,1
3453,619,2,0,40,9,103604,2,0,0,140947,0
3454,612,0,0,24,1,182705,1,1,1,171837,0
3455,842,0,0,29,8,0,2,1,1,123437,0
3456,713,0,0,33,6,94598,1,0,0,197519,1
3457,657,1,0,36,8,188241,2,0,0,183058,1
3458,770,0,1,37,9,0,2,0,0,22710,0
3459,773,0,1,40,10,0,2,0,1,69303,0
3460,470,2,0,39,5,117469,2,0,0,63705,0
3461,781,1,0,35,4,80790,1,1,0,116429,0
3462,428,0,1,62,1,107735,1,0,1,58381,0
3463,600,2,0,43,8,133379,1,1,0,177378,1
3464,697,1,1,37,7,168066,1,1,0,35450,0
3465,692,2,1,43,2,69014,2,0,0,164621,0
3466,791,0,0,28,4,0,1,1,0,174435,0
3467,538,2,1,42,1,98548,2,0,1,94047,0
3468,820,0,1,49,1,0,2,1,1,119087,0
3469,679,1,1,26,3,76554,1,1,1,184800,0
3470,649,0,1,36,2,0,2,0,1,75035,0
3471,632,0,1,27,3,107375,1,1,1,62703,0
3472,594,0,0,40,9,122417,2,0,1,190882,0
3473,682,0,1,42,0,0,1,0,1,91981,1
3474,720,1,0,33,6,97188,1,0,0,91881,0
3475,769,0,0,31,4,61297,2,1,1,7118,0
3476,746,1,0,30,1,112666,1,0,0,11710,1
3477,623,1,1,40,7,0,1,1,1,25904,0
3478,537,0,0,28,3,157842,1,1,0,86911,0
3479,468,0,0,46,7,91443,1,1,0,10958,0
3480,588,2,1,30,0,110148,1,1,0,5790,1
3481,729,1,1,34,9,53299,2,1,1,42855,0
3482,543,1,0,37,3,0,2,1,1,78915,0
3483,499,1,0,39,6,0,2,1,1,81409,0
3484,784,2,0,28,2,70233,2,1,1,179252,0
3485,604,0,0,33,3,0,1,1,0,42171,1
3486,614,1,1,25,10,75212,1,1,0,58965,0
3487,671,0,1,31,7,41299,1,0,1,102681,0
3488,587,1,1,35,3,83286,1,1,0,125553,0
3489,593,1,0,43,10,0,2,0,0,53478,0
3490,453,0,0,29,6,0,1,0,0,198376,1
3491,570,2,0,35,6,85668,1,1,0,105525,0
3492,655,0,1,45,7,57327,1,0,1,47349,0
3493,632,1,0,47,3,0,2,1,0,178822,0
3494,681,0,1,37,7,69609,1,1,1,72127,0
3495,591,2,0,46,4,129269,1,1,0,163504,0
3496,779,0,0,27,1,0,2,1,1,190623,0
3497,456,0,1,63,1,165350,2,0,0,140758,1
3498,686,0,1,41,7,152105,2,0,1,132374,0
3499,617,0,0,74,10,0,2,1,1,53949,0
3500,850,0,1,32,5,106290,1,1,0,121982,0
3501,646,2,1,30,10,100548,2,0,0,136983,0
3502,735,2,0,46,2,106344,1,1,0,114371,1
3503,543,0,0,35,5,137482,1,0,0,62389,0
3504,490,0,1,37,3,116465,1,0,1,24435,0
3505,640,0,0,45,1,0,1,1,1,10908,0
3506,445,1,0,45,10,0,2,0,1,90977,0
3507,761,0,0,36,9,127637,1,1,1,81062,0
3508,426,0,1,34,3,0,2,1,1,61230,0
3509,777,0,0,37,1,0,1,1,1,126837,0
3510,534,0,0,35,2,81951,2,1,0,115668,0
3511,777,0,1,42,5,147531,1,1,1,38819,0
3512,806,1,0,18,3,0,2,1,1,86994,0
3513,790,0,1,33,10,135120,1,0,0,195204,0
3514,643,1,1,32,2,0,1,0,0,131301,0
3515,584,1,1,37,8,0,2,0,1,100835,0
3516,638,0,1,34,7,0,2,1,1,198969,0
3517,771,1,0,18,1,0,2,0,0,41542,0
3518,600,0,1,39,5,0,2,0,0,118272,0
3519,661,1,1,41,5,28082,1,1,0,69586,1
3520,554,0,1,43,10,0,2,1,0,149629,1
3521,627,1,0,49,4,111087,1,0,1,146680,0
3522,659,0,1,38,9,0,2,1,1,132809,0
3523,835,0,0,35,6,127120,1,1,0,28707,0
3524,763,0,1,35,7,115651,2,1,1,104706,0
3525,625,2,0,31,4,77743,2,1,0,75335,0
3526,799,0,1,30,9,0,2,1,0,136827,0
3527,849,0,0,69,7,71996,1,1,1,139065,0
3528,692,0,0,28,5,61581,1,1,1,70179,0
3529,623,0,1,24,5,0,2,1,0,116160,0
3530,453,1,1,42,5,0,3,1,0,83008,1
3531,408,0,1,84,8,87873,1,0,0,188484,1
3532,778,2,1,37,0,105617,2,1,1,133699,1
3533,695,0,1,42,5,0,1,0,1,72172,1
3534,677,2,1,44,4,148770,2,1,1,191057,0
3535,662,1,0,37,5,94901,1,1,1,48233,0
3536,534,0,0,29,7,174851,1,1,1,79178,0
3537,602,0,0,59,7,0,2,1,1,162347,0
3538,554,2,1,43,2,120847,1,1,0,7611,1
3539,667,0,0,42,6,0,1,1,0,88890,0
3540,672,0,0,43,5,0,1,0,0,63833,0
3541,838,1,1,67,4,103267,1,1,1,78310,0
3542,692,1,1,34,4,109699,1,1,1,37898,0
3543,675,0,0,49,8,135133,1,0,1,179521,1
3544,731,1,0,33,1,0,1,1,0,130726,0
3545,468,0,1,32,8,137649,1,0,0,198714,0
3546,542,1,0,43,6,113567,1,1,0,89543,0
3547,662,1,1,35,6,0,2,0,0,2423,1
3548,770,2,0,37,5,141547,2,0,1,180326,0
3549,675,0,1,61,5,62055,3,1,0,166305,1
3550,647,2,0,51,4,131156,1,1,0,29883,0
3551,604,0,0,31,6,134837,1,1,0,192029,0
3552,833,0,1,39,3,0,2,1,0,1710,0
3553,741,1,0,40,4,104784,1,1,0,135163,1
3554,658,1,0,36,1,0,2,0,1,84927,0
3555,528,0,1,36,1,156948,1,1,1,149912,1
3556,590,0,1,60,6,147751,1,1,0,88206,1
3557,675,0,0,34,1,124619,2,0,1,163667,0
3558,765,0,0,41,4,124182,1,0,0,100153,0
3559,650,0,1,64,7,142028,1,1,0,32275,1
3560,817,0,0,44,8,0,1,0,0,65501,1
3561,699,2,1,31,10,125837,2,1,0,189392,0
3562,495,2,1,34,9,117160,1,1,1,116069,1
3563,491,1,1,61,8,0,2,0,1,139861,0
3564,847,0,0,51,5,97565,1,0,0,144184,1
3565,676,1,1,30,5,0,2,0,1,157888,0
3566,746,1,1,25,3,104833,1,0,0,71911,0
3567,470,1,1,31,2,101675,2,1,0,45033,0
3568,714,1,0,20,3,0,2,0,1,150465,0
3569,695,0,1,50,8,0,1,1,0,126381,1
3570,674,0,0,46,2,174701,1,1,0,90189,1
3571,664,2,0,36,6,71142,2,1,0,122433,0
3572,697,2,0,31,3,108805,2,0,1,123825,0
3573,670,0,0,68,4,0,2,1,1,11426,0
3574,541,0,1,32,4,0,1,1,1,114951,0
3575,640,0,1,66,9,116037,1,0,1,184636,0
3576,647,0,0,28,8,0,2,1,1,91055,0
3577,757,0,0,23,2,80673,2,1,0,93991,0
3578,704,2,1,39,1,124640,1,1,0,116511,1
3579,778,2,0,31,9,182275,2,1,0,190631,0
3580,639,2,1,41,5,98635,1,1,0,199970,0
3581,637,0,0,33,5,0,2,1,0,139947,0
3582,686,0,0,35,4,0,1,1,0,8816,0
3583,577,1,0,43,8,79757,1,1,0,135650,1
3584,506,2,0,28,8,53053,1,0,1,24577,0
3585,757,0,0,28,7,120911,2,1,1,131249,0
3586,826,0,0,55,4,115285,1,1,0,140126,0
3587,721,0,0,41,2,0,2,1,0,168219,0
3588,489,1,0,40,3,221532,1,1,0,171867,0
3589,446,0,1,51,4,105056,1,0,0,70613,0
3590,677,0,0,37,3,88363,1,0,1,117946,0
3591,769,0,0,29,2,123757,2,1,0,84872,0
3592,677,1,0,56,5,123959,1,1,1,60590,1
3593,555,2,1,62,10,114822,1,0,1,8444,0
3594,652,2,1,37,9,145219,1,1,0,159132,0
3595,722,2,1,32,5,106807,1,1,1,76998,0
3596,643,0,0,36,0,148159,1,0,0,55835,0
3597,796,2,1,40,1,99745,1,1,0,177524,0
3598,720,2,1,37,8,156282,1,1,0,45985,0
3599,613,0,0,41,7,0,2,1,0,60297,0
3600,506,0,1,57,6,0,2,0,1,194421,1
3601,608,0,0,50,6,0,1,1,0,93568,1
3602,667,1,0,77,2,0,1,1,1,34702,0
3603,750,0,1,47,7,121376,2,1,0,54473,1
3604,610,0,0,33,4,111582,1,0,0,113943,0
3605,588,2,1,34,10,129417,1,1,0,153727,0
3606,479,0,1,26,1,0,2,1,1,19116,0
3607,682,0,0,37,5,0,2,0,1,112554,0
3608,677,0,1,36,7,0,1,1,0,47318,0
3609,850,2,0,40,6,94607,1,1,0,36690,0
3610,580,0,1,56,1,131368,1,1,0,106918,1
3611,746,0,1,21,8,166883,2,0,1,194563,0
3612,635,1,1,37,3,0,2,1,0,91086,0
3613,664,2,0,25,6,172812,2,1,1,108008,0
3614,558,2,1,36,0,126606,2,1,1,172363,0
3615,415,0,0,46,9,134950,3,0,0,178587,1
3616,798,0,1,60,6,96956,1,1,0,31907,1
3617,792,2,1,29,4,107601,1,1,0,18922,1
3618,489,2,1,46,8,92060,1,1,0,147222,1
3619,730,0,0,33,0,0,2,1,0,1474,0
3620,773,0,0,41,4,0,2,1,1,24924,0
3621,711,0,0,36,9,137688,1,1,1,46884,0
3622,592,1,0,55,8,85845,2,1,1,128918,0
3623,695,2,0,27,6,125552,1,1,0,105291,0
3624,640,0,1,33,1,167298,1,0,1,145381,0
3625,470,1,0,31,4,55732,2,1,1,103792,0
3626,789,2,1,37,6,110689,1,1,1,71121,1
3627,604,1,1,39,7,98544,1,1,1,52327,0
3628,493,2,1,35,8,178317,1,0,0,197428,0
3629,671,0,1,48,8,115713,2,0,0,83210,0
3630,656,0,0,46,9,143267,2,0,0,193099,0
3631,739,1,0,19,5,89750,1,1,0,193008,0
3632,560,1,1,26,3,116576,1,1,0,157567,0
3633,827,2,1,47,8,143001,2,1,0,108977,0
3634,681,0,0,23,7,157761,1,0,0,147759,0
3635,740,0,1,37,5,0,2,1,1,27528,0
3636,663,1,0,31,4,103430,2,0,1,36479,0
3637,845,1,1,52,0,0,1,1,0,31726,1
3638,555,1,0,27,5,0,2,0,0,96398,0
3639,680,2,1,48,8,115115,1,1,0,139558,1
3640,638,2,1,39,0,122501,2,1,1,95007,0
3641,640,1,0,62,3,0,1,1,1,101663,0
3642,778,0,0,42,6,0,2,1,1,106197,0
3643,679,0,0,45,3,146758,1,1,0,48466,0
3644,593,0,1,32,3,0,2,1,1,151978,0
3645,788,0,0,55,3,0,1,0,1,13288,1
3646,770,0,1,70,9,110738,1,1,0,22666,1
3647,729,0,0,67,2,94203,1,0,1,102391,0
3648,545,0,0,47,8,105792,1,0,1,67830,1
3649,597,0,0,41,4,153198,1,1,1,92090,0
3650,537,0,0,38,3,0,2,0,0,141023,0
3651,732,0,0,79,10,61811,1,1,1,104222,0
3652,542,0,0,34,8,101116,1,1,0,196395,0
3653,688,2,1,46,0,74458,1,0,1,6866,0
3654,542,2,0,33,8,142871,2,0,0,77737,0
3655,754,2,0,35,6,98585,2,0,1,106116,0
3656,750,0,1,37,6,0,1,1,1,117948,1
3657,731,0,0,30,7,0,2,1,1,184581,0
3658,699,0,1,43,3,80764,1,1,0,199378,1
3659,534,0,1,42,9,144801,1,0,1,12483,1
3660,494,1,0,27,2,0,2,1,0,22404,0
3661,497,2,0,35,7,110053,2,1,1,92887,0
3662,632,0,1,28,5,118890,1,0,1,145157,0
3663,724,0,0,31,5,0,1,1,0,134889,1
3664,751,2,1,37,0,151218,1,1,1,109309,0
3665,733,0,0,42,9,150507,1,0,1,169964,0
3666,701,1,1,21,9,0,2,1,1,26327,0
3667,525,2,0,33,4,131023,2,0,0,55072,0
3668,666,2,1,44,2,122314,1,0,0,68574,1
3669,653,0,0,29,2,0,2,1,1,41671,0
3670,850,0,0,28,4,0,2,1,1,12409,0
3671,646,2,1,52,6,111739,2,0,1,68367,0
3672,750,0,0,43,6,113882,1,1,1,74564,0
3673,764,0,0,24,7,98148,1,1,0,26843,0
3674,658,0,1,32,9,0,2,1,0,156774,0
3675,727,0,0,32,1,59271,1,1,1,46019,0
3676,687,0,1,31,2,0,2,0,1,145411,0
3677,631,1,0,33,2,0,2,1,1,158268,0
3678,797,0,0,30,10,69413,1,1,1,74637,0
3679,650,1,0,25,7,160599,2,1,1,28391,0
3680,850,1,0,22,3,0,1,1,1,144385,0
3681,676,0,1,40,2,147803,1,1,0,95181,1
3682,620,1,0,44,8,0,2,1,1,15627,0
3683,576,0,1,52,9,170228,2,0,0,148477,1
3684,482,0,1,35,2,133111,1,0,1,79957,0
3685,695,1,1,39,5,0,2,0,0,102763,0
3686,706,0,0,18,2,176139,2,1,0,129654,0
3687,668,0,1,32,2,0,2,1,1,40652,0
3688,679,2,0,35,1,110245,1,1,1,178291,0
3689,703,0,1,45,5,0,2,1,0,131906,0
3690,670,1,0,67,6,158719,1,1,1,118607,0
3691,590,0,1,76,5,160979,1,0,1,13848,0
3692,613,1,0,35,4,123557,2,0,1,170903,0
3693,742,0,1,60,4,0,1,1,1,13161,1
3694,608,0,1,33,4,0,1,1,0,79304,1
3695,571,0,0,40,10,112896,1,1,1,121402,0
3696,595,0,1,39,7,120962,1,0,0,23305,0
3697,745,2,0,48,10,96048,1,1,0,74510,0
3698,589,0,1,21,3,0,2,0,1,55601,0
3699,749,0,0,37,10,185063,2,1,1,134526,0
3700,678,0,1,22,6,118064,2,1,1,195424,0
3701,603,0,0,46,2,0,2,1,1,59563,0
3702,504,0,1,73,8,0,1,1,1,34595,0
3703,739,2,0,40,5,149131,3,1,1,60036,1
3704,604,0,1,34,7,0,2,1,0,193021,0
3705,612,0,1,35,3,0,1,1,1,48108,0
3706,629,1,1,44,6,125512,2,0,0,79082,0
3707,652,1,1,42,3,83492,2,1,0,37914,0
3708,565,0,0,34,7,0,1,0,0,74593,0
3709,707,0,1,49,10,0,1,1,0,82967,1
3710,645,0,0,30,1,125739,1,1,1,193441,0
3711,762,2,1,34,8,98592,1,0,1,191790,1
3712,639,1,1,39,1,141789,1,1,0,92455,0
3713,709,2,0,22,0,112949,1,0,0,155231,0
3714,823,0,0,34,3,105057,1,1,0,9217,0
3715,817,2,1,46,0,89087,1,0,1,87941,1
3716,665,2,1,27,2,147435,1,0,0,187508,0
3717,646,2,0,39,0,154439,1,1,0,171519,0
3718,568,0,0,30,8,73054,2,1,1,27012,0
3719,850,0,1,62,1,124678,1,1,0,70916,1
3720,473,2,0,40,8,152576,2,1,0,73073,0
3721,731,0,1,41,9,152243,1,1,1,88783,0
3722,619,0,0,25,4,0,1,1,0,145524,0
3723,715,2,0,42,2,88120,2,1,1,21333,0
3724,772,2,1,51,9,143930,1,0,1,46675,1
3725,686,0,1,31,1,0,2,1,0,4802,0
3726,749,2,1,29,7,137059,3,1,0,102975,1
3727,781,0,1,27,7,186558,1,1,1,175071,1
3728,675,1,0,66,5,115654,2,1,1,131970,0
3729,730,1,0,29,2,0,2,1,0,14174,0
3730,683,1,0,38,3,126152,1,0,0,15378,0
3731,554,2,1,51,7,105701,1,0,1,179797,1
3732,722,0,0,46,6,0,1,1,1,93917,1
3733,689,2,0,67,9,157094,1,1,1,99490,0
3734,796,2,0,40,2,113228,2,1,1,46415,0
3735,447,0,1,32,10,0,1,1,1,151815,0
3736,498,2,0,37,8,108432,2,1,1,14865,0
3737,663,1,0,27,8,0,1,1,1,188007,0
3738,498,2,1,44,2,120702,2,1,1,98175,0
3739,627,0,1,32,1,0,1,1,0,106851,0
3740,649,0,0,45,7,0,2,0,1,75204,0
3741,738,2,1,29,9,139106,1,1,0,141872,1
3742,587,2,1,39,6,101851,2,1,0,7103,0
3743,655,2,1,32,6,130935,1,1,0,9241,1
3744,647,2,0,37,3,116509,1,1,1,149517,1
3745,776,2,1,37,1,93124,2,1,1,196079,0
3746,688,2,0,35,5,111578,1,0,0,166165,1
3747,605,0,0,32,9,0,2,1,1,55724,0
3748,596,0,1,39,10,86546,1,0,1,131768,0
3749,427,0,0,33,8,0,1,1,1,13858,0
3750,629,0,0,39,2,129669,2,1,0,82774,0
3751,496,1,0,29,2,0,2,1,0,55389,0
3752,717,1,1,36,2,164557,1,0,1,82336,0
3753,777,0,0,23,6,0,2,1,1,163225,0
3754,535,1,0,35,8,118989,1,1,1,135536,0
3755,744,0,0,29,1,0,1,0,0,82422,0
3756,755,0,0,31,5,0,2,0,1,194660,0
3757,593,1,1,45,6,79259,1,1,0,55347,0
3758,514,0,0,38,4,112230,1,1,0,16717,1
3759,721,0,0,40,9,118129,1,1,1,160277,0
3760,835,1,0,38,7,86824,1,0,0,175905,0
3761,682,0,1,64,10,128306,1,0,1,66040,0
3762,590,2,1,40,2,117641,2,0,0,92198,0
3763,653,2,1,37,3,125734,2,1,0,134625,1
3764,837,0,0,49,8,103302,1,1,1,50974,0
3765,841,0,0,27,8,0,1,1,0,171922,0
